item_id,total_interactions,unique_users,first_timestamp,last_timestamp
19692,2,2,1557406038860,1575809120006
19693,4,4,1411983754000,1547838842877
19694,20,20,1569872040811,1603157131347
19695,7,7,1544949404440,1602874300500
19696,2,2,1558459448186,1581106957598
19697,2,2,1433814909000,1528173251325
19698,1,1,1583354698609,1583354698609
19699,3,3,1581635169785,1603367450810
19700,1,1,1588649413178,1588649413178
19701,1,1,1597765443179,1597765443179
19702,1,1,1511461386683,1511461386683
19703,1,1,1498083270605,1498083270605
19704,9,9,1526784957391,1598668674352
19705,3,2,1284199080000,1349801948000
19706,1,1,1579210382314,1579210382314
19707,1,1,1479308242000,1479308242000
19708,8,8,1471435709000,1568857593172
19709,1,1,1505609094856,1505609094856
19710,17,16,1546888557727,1584626294672
19711,2,2,1571767595555,1578773791014
19712,78,76,1464009679000,1599161004408
19713,1,1,1587404065324,1587404065324
19714,2,2,1461287298000,1461816031000
19715,1,1,1562726157755,1562726157755
19716,3,3,1588213740180,1589210492884
19717,5,5,1593621068883,1603156809983
19718,1,1,1602733438093,1602733438093
19719,1,1,1499490168128,1499490168128
19720,3,3,1598737737459,1599579674473
19721,6,6,1576106661675,1594221678351
19722,2,2,1400727369000,1423438116000
19723,7,7,1354305183000,1410025854000
19724,1,1,1571175833247,1571175833247
19725,12,12,1542302708650,1597095887887
19726,39,39,1419548333000,1506779574801
19727,2,2,1529088113849,1591207582660
19728,1,1,1453527109000,1453527109000
19729,5,5,1481307962000,1531973210541
19730,4,4,1593394558227,1601172313408
19731,1,1,1603461845944,1603461845944
19732,1,1,1537297094641,1537297094641
19733,4,4,1591775453807,1600810505657
19734,1,1,1503111303769,1503111303769
19735,5,5,1572395108786,1575898598473
19736,4,4,1506623736991,1533994799469
19737,1,1,1595027105259,1595027105259
19738,1,1,1570282745118,1570282745118
19739,1,1,1563712283806,1563712283806
19740,1,1,1578584508861,1578584508861
19741,1,1,1419356691000,1419356691000
19742,2,2,1578145484292,1591939012153
19743,2,2,1503505149449,1533930975234
19744,5,5,1586259948148,1599255185725
19745,1,1,1417111916000,1417111916000
19746,12,12,1487157621000,1592357318323
19747,3,3,1519946968736,1560795272470
19748,1,1,1590913263339,1590913263339
19749,6,6,1580999525128,1601454023985
19750,7,7,1424892009000,1512851642431
19751,3,3,1581383991583,1599388468210
19752,2,2,1586380112220,1587396252014
19753,3,3,1507084167236,1519346114302
19754,7,7,1493954542000,1540863605742
19755,1,1,1560905909023,1560905909023
19756,1,1,1600210628948,1600210628948
19757,3,3,1520952176462,1561645927078
19758,1,1,1591150620556,1591150620556
19759,1,1,1471831041000,1471831041000
19760,1,1,1443799770000,1443799770000
19761,1,1,1514864817716,1514864817716
19762,10,10,1544711509480,1603416647420
19763,1,1,1511039949910,1511039949910
19764,1,1,1437102951000,1437102951000
19765,2,2,1456455385000,1484163489000
19766,51,51,1408221649000,1525719129856
19767,3,3,1596242898885,1602220928878
19768,1,1,1447736631000,1447736631000
19769,4,3,1481592408000,1599458334493
19770,2,2,1520650204578,1526585698999
19771,4,4,1480166113000,1529508738761
19772,1,1,1600450935315,1600450935315
19773,161,159,1516383578734,1593544471973
19774,1,1,1591997314679,1591997314679
19775,3,3,1517616990002,1583852483197
19776,1,1,1520799822834,1520799822834
19777,10,10,1422068633000,1523292361482
19778,1,1,1370981452000,1370981452000
19779,1,1,1563497960573,1563497960573
19780,3,3,1504104677772,1517164670031
19781,7,7,1513166814061,1568503930209
19782,1,1,1533919944917,1533919944917
19783,7,6,1569629683261,1583463653588
19784,31,31,1574310022554,1600200812120
19785,1,1,1602651519637,1602651519637
19786,1,1,1473302985000,1473302985000
19787,29,29,1315509628000,1504581049942
19788,2,2,1464901427000,1477937094000
19789,1,1,1506522799118,1506522799118
19790,3,3,1408825238000,1413152502000
19791,3,3,1459375603000,1485564371000
19792,3,3,1462146326000,1518451704267
19793,21,21,1202919655000,1583180258857
19794,2,2,1516903704583,1529953153452
19795,10,10,1329852452000,1420434872000
19796,4,4,1556659462407,1602801277812
19797,3,3,1544061549435,1552249236784
19798,7,7,1488168698000,1540056242797
19799,1,1,1594733889437,1594733889437
19800,2,2,1560828875111,1574653224256
19801,2,2,1493679158000,1500586765801
19802,2,2,1317754221000,1395447951000
19803,2,2,1552657448867,1559383932557
19804,7,7,1599012640248,1603569239691
19805,129,127,1461182150000,1561382341036
19806,4,4,1578173801691,1596342236090
19807,8,7,1573656777745,1585658443054
19808,8,8,1386819237000,1516315781026
19809,1,1,1566820256017,1566820256017
19810,1,1,1507573311465,1507573311465
19811,1,1,1515799224405,1515799224405
19812,1,1,1599705248990,1599705248990
19813,2,2,1599104550380,1603237652133
19814,1,1,1582230459467,1582230459467
19815,1,1,1465527602000,1465527602000
19816,3,3,1562477087292,1593264162412
19817,1,1,1478542570000,1478542570000
19818,1,1,1532278025805,1532278025805
19819,3,3,1571623277268,1576201777167
19820,7,6,1590204006706,1595888754662
19821,1,1,1460777114000,1460777114000
19822,1,1,1372423420000,1372423420000
19823,1,1,1589767588320,1589767588320
19824,4,4,1230097242000,1397100916000
19825,44,44,1467949994000,1557065140527
19826,14,14,1407509799000,1524577015521
19827,1,1,1528806613933,1528806613933
19828,2,2,1586886291005,1591195190534
19829,1,1,1499443380761,1499443380761
19830,1,1,1441994937000,1441994937000
19831,5,5,1554562967015,1573869077603
19832,1,1,1580266809592,1580266809592
19833,4,4,1550523752742,1577156516102
19834,13,13,1479909479000,1597860661191
19835,10,10,1519067602009,1597865568622
19836,3,3,1577136044436,1587391670280
19837,4,4,1414286681000,1455078151000
19838,1,1,1497362115956,1497362115956
19839,2,2,1556063109107,1560396719441
19840,1,1,1441692582000,1441692582000
19841,1,1,1597976739595,1597976739595
19842,1,1,1570995281075,1570995281075
19843,3,3,1577198058978,1590072412112
19844,20,19,1544111586741,1595131291294
19845,5,5,1403718923000,1489120193000
19846,5,5,1474393885000,1479356800000
19847,3,3,1515162772987,1523629643544
19848,4,1,1522707501872,1522707501872
19849,16,15,1508892016283,1563224758319
19850,1,1,1526611256373,1526611256373
19851,19,19,1504298584732,1600945543194
19852,6,6,1428600707000,1496406474000
19853,2,2,1526014877906,1533347741519
19854,109,109,1560735427410,1602281843056
19855,1,1,1585419175286,1585419175286
19856,1,1,1456006986000,1456006986000
19857,2,2,1536189500703,1558259976189
19858,1,1,1562293611647,1562293611647
19859,2,2,1573340830036,1575491027927
19860,1,1,1603424662481,1603424662481
19861,4,4,1411159500000,1534192216471
19862,1,1,1579150557436,1579150557436
19863,1,1,1519666977556,1519666977556
19864,2,2,1575659780839,1592195551905
19865,1,1,1580455597503,1580455597503
19866,2,2,1465985898000,1544811757511
19867,1,1,1580544975954,1580544975954
19868,6,6,1597262109320,1599953900696
19869,3,3,1480822954000,1566375257327
19870,6,6,1509467542164,1542149385262
19871,11,10,1569875262983,1578604623826
19872,4,4,1392674384000,1469480668000
19873,2,2,1295285452000,1356464424000
19874,1,1,1601003210465,1601003210465
19875,11,11,1574670834171,1602851088340
19876,1,1,1356984045000,1356984045000
19877,4,4,1510027053068,1576885243890
19878,1,1,1541074227108,1541074227108
19879,1,1,1502305886566,1502305886566
19880,1,1,1591640301356,1591640301356
19881,2,2,1576355363770,1578357941611
19882,1,1,1563803660100,1563803660100
19883,1,1,1588681082807,1588681082807
19884,2,2,1518237322538,1526560706237
19885,1,1,1600273931964,1600273931964
19886,2,2,1568987115437,1571925339447
19887,1,1,1582290813443,1582290813443
19888,22,22,1546816090244,1598964884815
19889,7,7,1537592973440,1553798144943
19890,2,2,1496171284000,1510760365902
19891,6,6,1568846753883,1595375479773
19892,1,1,1570106410398,1570106410398
19893,1,1,1566244251805,1566244251805
19894,1,1,1536722901663,1536722901663
19895,82,82,1473285297000,1583865030485
19896,1,1,1589725267412,1589725267412
19897,2,2,1591735957115,1592149399214
19898,1,1,1440066760000,1440066760000
19899,2,2,1566829418800,1570402118607
19900,1,1,1594679859269,1594679859269
19901,2,2,1472568454000,1483405601000
19902,1,1,1568244120195,1568244120195
19903,1,1,1595174203837,1595174203837
19904,12,12,1596210846481,1603088953860
19905,1,1,1340485968000,1340485968000
19906,5,5,1564238474575,1581429484106
19907,2,2,1384867652000,1385659488000
19908,2,2,1589862439781,1599468126531
19909,1,1,1598608405696,1598608405696
19910,1,1,1600363317536,1600363317536
19911,31,31,1350303642000,1602556834154
19912,1,1,1306605812000,1306605812000
19913,2,2,1521401503600,1522882933179
19914,1,1,1519586210318,1519586210318
19915,1,1,1529013620299,1529013620299
19916,1,1,1582765512236,1582765512236
19917,2,2,1563156533863,1589991630026
19918,1,1,1569615334879,1569615334879
19919,1,1,1579104315800,1579104315800
19920,25,25,1426528189000,1515780082757
19921,4,4,1599033904231,1600547352976
19922,18,17,1437962376000,1556030724975
19923,2,2,1429307210000,1518029931295
19924,1,1,1594605227534,1594605227534
19925,1,1,1528330036664,1528330036664
19926,2,2,1599294770117,1603128264208
19927,4,4,1430153841000,1495972491000
19928,3,3,1456594839000,1490742367000
19929,1,1,1441067284000,1441067284000
19930,14,14,1415049884000,1587409535639
19931,1,1,1433441751000,1433441751000
19932,1,1,1584804791694,1584804791694
19933,1,1,1552491278665,1552491278665
19934,2,2,1515431808491,1562200656438
19935,1,1,1568840620152,1568840620152
19936,35,35,1410281085000,1461113309000
19937,2,2,1555522524795,1564059499111
19938,1,1,1598376953756,1598376953756
19939,1,1,1398189147000,1398189147000
19940,4,4,1551205572541,1562681186570
19941,4,4,1408245632000,1504147943796
19942,3,3,1514570025454,1549339496988
19943,1,1,1503837285353,1503837285353
19944,1,1,1527693202339,1527693202339
19945,1,1,1536457730126,1536457730126
19946,1,1,1599025376088,1599025376088
19947,1,1,1585254115935,1585254115935
19948,1,1,1588278958311,1588278958311
19949,2,2,1599696206707,1600973809271
19950,4,4,1427935678000,1556994512070
19951,2,2,1601850933336,1603309296751
19952,3,3,1516352334143,1598939823525
19953,1,1,1570979065768,1570979065768
19954,84,82,1596345194716,1603562851621
19955,2,2,1521484349062,1552938488076
19956,3,3,1529944722907,1548911891712
19957,5,5,1548377289824,1577452228209
19958,2,2,1504441866263,1550457079568
19959,3,3,1424007847000,1564691803526
19960,2,2,1453046746000,1465788607000
19961,4,4,1490362511000,1534194367005
19962,1,1,1477475161000,1477475161000
19963,17,17,1556641106684,1603302813497
19964,29,29,1465269266000,1584931883619
19965,1,1,1476726194000,1476726194000
19966,9,9,1486683222000,1545101380372
19967,8,8,1410962156000,1455574133000
19968,1,1,1424208041000,1424208041000
19969,2,2,1564408845286,1576568487593
19970,3,2,1559928735127,1578360036823
19971,1,1,1594731277055,1594731277055
19972,1,1,1598876983486,1598876983486
19973,8,8,1439655592000,1513282381043
19974,25,25,1223067015000,1461258988000
19975,2,2,1593233321674,1594210275524
19976,3,3,1543345912619,1581826145256
19977,8,8,1522331766445,1550753114772
19978,1,1,1594757087410,1594757087410
19979,3,3,1565745619103,1576121830296
19980,1,1,1485630570000,1485630570000
19981,1,1,1598713069719,1598713069719
19982,4,4,1350729798000,1519083650460
19983,1,1,1553111151630,1553111151630
19984,20,20,1554742761746,1593019354247
19985,1,1,1570139951699,1570139951699
19986,3,3,1566073541603,1588444277453
19987,1,1,1488342608000,1488342608000
19988,12,12,1481465092000,1547517900294
19989,12,12,1530337113165,1600129134715
19990,1,1,1530737311712,1530737311712
19991,3,3,1542766832455,1599850104361
19992,8,8,1553798235640,1576441767550
19993,6,6,1506868570289,1597933470536
19994,1,1,1570633836189,1570633836189
19995,1,1,1494219530000,1494219530000
19996,5,5,1549488389205,1581747096850
19997,1,1,1517884496568,1517884496568
19998,1,1,1589936038291,1589936038291
19999,1,1,1481428917000,1481428917000
20000,4,4,1554666038417,1595377673535
20001,1,1,1593536220173,1593536220173
20002,3,3,1498249156992,1516198769556
20003,8,8,1580658243618,1599831526699
20004,2,2,1494094403000,1544644560625
20005,2,2,1464462153000,1529872930340
20006,1,1,1536234092397,1536234092397
20007,2,2,1434739915000,1455025408000
20008,4,4,1414324349000,1446611030000
20009,1,1,1603296791126,1603296791126
20010,3,3,1478160181000,1512654094176
20011,1,1,1540410137612,1540410137612
20012,1,1,1509300194902,1509300194902
20013,1,1,1570823362533,1570823362533
20014,3,3,1503639805299,1572555540327
20015,1,1,1537235663963,1537235663963
20016,2,2,1559351158337,1559662008194
20017,2,2,1508913964212,1509140593368
20018,6,6,1413820492000,1440869536000
20019,4,3,1363597222000,1499530871342
20020,12,12,1469365981000,1592227457512
20021,3,3,1588400505028,1592410420663
20022,1,1,1499724811502,1499724811502
20023,7,7,1542349970143,1551990039032
20024,1,1,1603120974705,1603120974705
20025,1,1,1571848223541,1571848223541
20026,3,2,1598139315160,1601404664192
20027,1,1,1582250599905,1582250599905
20028,3,3,1538729378179,1596260063481
20029,1,1,1538927832603,1538927832603
20030,1,1,1575108097736,1575108097736
20031,1,1,1595732308736,1595732308736
20032,1,1,1406153045000,1406153045000
20033,1,1,1234976681000,1234976681000
20034,2,2,1486404766000,1487535435000
20035,2,2,1527131130414,1540132926215
20036,2,2,1520946622673,1528550431396
20037,3,3,1418643793000,1437831802000
20038,1,1,1522194621074,1522194621074
20039,1,1,1542594029511,1542594029511
20040,8,8,1441423228000,1516345985592
20041,3,3,1484416962000,1494605704000
20042,3,3,1577233562878,1579621043127
20043,18,17,1376070345000,1463971991000
20044,1,1,1602606144950,1602606144950
20045,3,3,1513279443675,1594888822362
20046,2,2,1545341180101,1563471342520
20047,1,1,1462956187000,1462956187000
20048,49,49,1523226425440,1599766076038
20049,1,1,1525955685014,1525955685014
20050,4,4,1527661888241,1546031733446
20051,3,3,1573268328051,1588982062124
20052,1,1,1593827858741,1593827858741
20053,2,2,1565816475210,1579276839661
20054,1,1,1466999064000,1466999064000
20055,3,3,1476744660000,1508539051960
20056,2,2,1598192153682,1602284888573
20057,4,4,1581547593050,1594493340269
20058,1,1,1476888830000,1476888830000
20059,1,1,1426516613000,1426516613000
20060,1,1,1446688860000,1446688860000
20061,1,1,1372915742000,1372915742000
20062,2,2,1468612327000,1478804510000
20063,7,6,1520308853868,1584128514940
20064,1,1,1532052984142,1532052984142
20065,14,14,1504633283764,1580061594050
20066,7,7,1442799148000,1467511545000
20067,2,2,1571763216950,1571961523563
20068,1,1,1541804114526,1541804114526
20069,3,3,1423594640000,1427413932000
20070,4,4,1549990154903,1587476234149
20071,1,1,1584013751817,1584013751817
20072,7,7,1578268941932,1603158444636
20073,1,1,1589564054540,1589564054540
20074,3,3,1472132515000,1525200089387
20075,1,1,1543122243672,1543122243672
20076,1,1,1601416979575,1601416979575
20077,1,1,1492639035000,1492639035000
20078,2,2,1489062643000,1510509396326
20079,12,12,1552898418753,1585557762195
20080,1,1,1426094761000,1426094761000
20081,1,1,1571459992864,1571459992864
20082,4,4,1437260384000,1582906066647
20083,2,2,1422392729000,1424031214000
20084,8,8,1569907444398,1590251843823
20085,4,4,1469069868000,1532728762268
20086,1,1,1585958377235,1585958377235
20087,1,1,1551579134935,1551579134935
20088,2,2,1440199428000,1444791052000
20089,3,3,1481098698000,1517779207252
20090,1,1,1545806583751,1545806583751
20091,2,2,1386344606000,1415460757000
20092,7,7,1521307870119,1563578081371
20093,5,5,1566155868466,1596336701861
20094,2,2,1579586316289,1590580062348
20095,1,1,1485276823000,1485276823000
20096,1,1,1503059337825,1503059337825
20097,8,8,1489356369000,1571454821580
20098,1,1,1589715370903,1589715370903
20099,1,1,1391704736000,1391704736000
20100,1,1,1484872958000,1484872958000
20101,1,1,1590274838378,1590274838378
20102,5,5,1448862828000,1500596396444
20103,1,1,1591078130315,1591078130315
20104,8,8,1511335646055,1588346274121
20105,3,3,1540001820308,1576595397149
20106,3,3,1594584698851,1595124288043
20107,6,6,1400093049000,1503716927840
20108,3,3,1422199739000,1481644715000
20109,1,1,1577567903654,1577567903654
20110,143,143,1486325340000,1602976831324
20111,33,33,1266010946000,1523832685129
20112,1,1,1486991133000,1486991133000
20113,1,1,1496242087000,1496242087000
20114,34,34,1500396717151,1591102526376
20115,1,1,1586193086147,1586193086147
20116,23,23,1592953483606,1602364933156
20117,10,10,1392774703000,1515106570690
20118,1,1,1579646858109,1579646858109
20119,1,1,1600842022922,1600842022922
20120,4,4,1489596079000,1493491675000
20121,14,14,1507857230697,1536374426257
20122,3,3,1592341344125,1603048936903
20123,1,1,1527378680206,1527378680206
20124,1,1,1577023442570,1577023442570
20125,9,8,1519369242076,1561331003183
20126,1,1,1526389363348,1526389363348
20127,1,1,1499879623015,1499879623015
20128,1,1,1572144354480,1572144354480
20129,1,1,1577389694644,1577389694644
20130,1,1,1570331429911,1570331429911
20131,9,9,1574477974990,1599938387796
20132,1,1,1549651557947,1549651557947
20133,1,1,1403877617000,1403877617000
